qusiso,,,2,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are a few things collectively satisfying property ➋.,,, ,,,,,,
cayeda,,,2,,,,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α gawecu ➊ α ∧ gawecu ➊ α,,, ,,,➊ are as many as ➋ are.,,, ,,,,,,
hanona,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ ∃α [α ≥ 2 ∧ gawecu ➊ α],,, ,,,➊ are at least two in number.,,, ,,,,,,
taqihe,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ 8,,, ,,,➊ are eight in number.,,, ,,,,,,
zizeri,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ taqihe ➊ ∧ ➋ ➊,,, ,,,➊ are eight things collectively satisfying property ➋.,,, ,,,,,,
towozi,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ ↋,,, ,,,➊ are eleven in number.,,, ,,,,,,
yikudi,,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ towozi ➊ ∧ ➋ ➊,,, ,,,➊ are eleven things collectively satisfying property ➋.,,, ,,,,,,
niyipa,,,1,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are few.,,, ,,,,,,
cizaya,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ kuyope ➊ ∧ ➋ ➊,,, ,,,➊ are five and collectively have property ➋.,,, ,,,,,,
kuyope,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ 5,,, ,,,➊ are five in number.,,, ,,,,,,
sipofa,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ rucofi ➊ ∧ ➋ ➊,,, ,,,➊ are four and collectively have property ➋.,,, ,,,,,,
kaseti,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ ∃α β [α ≼ ➊ ∧ β ≼ ➊ ∧ kiraya β ∧ jubowa α β ∧ ∀γ [sorole γ ∧ γ ≼ ➊] ⇒ [γ = α ∨ γ ≼ β]] ║ 𝜆➊ gawecu ➊ 4,,, ,,,➊ are four in number.,,, ,,,,,,
sorole,,,1,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are infinitely many.,,, ,,,,,,
yulufu,,,2,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are many and collectively have property ➋.,,, ,,,,,,
moqolo,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ jujiko ➊ ∧ ➋ ➊,,, ,,,➊ are nine and collectively have property ➋.,,, ,,,,,,
jujiko,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ 9,,, ,,,➊ are nine in number.,,, ,,,,,,
dekefi,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ zazabo ➊ ∧ ➋ ➊,,, ,,,➊ are seven and collectively have property ➋.,,, ,,,,,,
zazabo,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ 7,,, ,,,➊ are seven in number.,,, ,,,,,,
jisici,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ juhazo ➊ ∧ ➋ ➊,,, ,,,➊ are six and collectively have property ➋.,,, ,,,,,,
juhazo,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ 6,,, ,,,➊ are six in number.,,, ,,,,,,
vibeco,,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ lebuku ➊ ∧ ➋ ➊,,, ,,,➊ are ten and collectively have property ➋.,,, ,,,,,,
lebuku,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ gawecu ➊ ↊,,, ,,,➊ are ten in number.,,, ,,,,,,
fedivi,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ kiraya ➊ ∧ ➋ ➊,,, ,,,➊ are three and collectively have property ➋.,,, ,,,,,,
kiraya,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ ∃α β [α ≼ ➊ ∧ β ≼ ➊ ∧ qudase β ∧ jubowa α β ∧ ∀γ [sorole γ ∧ γ ≼ ➊] ⇒ [γ = α ∨ γ ≼ β]] ║ 𝜆➊ gawecu ➊ 3,,, ,,,➊ are three in number.,,, ,,,,,,
qemese,,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ codito ➊ ∧ ➋ ➊,,, ,,,➊ are twelve and collectively have property ➋.,,, ,,,,,,
codito,,,1,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are twelve in number.,,, ,,,,,,
qudase,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ ∃α β [α ≼ ➊ ∧ β ≼ ➊ ∧ jubowa α β ∧ ∀γ [sorole γ ∧ γ ≼ ➊] ⇒ [γ = α ∨ γ = β]] ║ 𝜆➊ gawecu ➊ 2,,, ,,,➊ are two in number.,,, ,,,,,,
bimozi,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ hanona ➊ ∧ ➋ ➊,,, ,,,➊ are two or more things collectively having property ➋.,,, ,,,,,,
zuqefe,,,2,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ are two or more things distributively having property ➋.,,,,,,,,,
voqoqe,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ qudase ➊ ∧ ➋ ➊,,, ,,,➊ are two things collectively having property ➋.,,, ,,,,,,
zujuje,,,2,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ have a cardinality of approximately ➋ (number).,,, ,,,,,,
wehuke,,,1,,,,,,cardinality,,,,,,,,,,,𝜆➊ ∀α [α ≠ ➊] ⇒ ¬[α ≼ ➊] ║ 𝜆➊ gawecu ➊ 1,,, ,,,➊ is one in number.,,, ,,,,,,
yovilu,a,,2,,,c d:c,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ wehuke ➊ ∧ ➋ ➊,,, ,,,➊ is one thing having property ➋.,,, ,,,,,,
dufedi,,,2,,,,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ ∀α [➋ α ⇒ zukaga α ➊],,, ,,,➊ is the cardinality of anything having property ➋.,,, ,,,,,,
zobuto,,,2,,,,,,cardinality,,,,,,,,,,,,,, ,,,➊ is the number of sets whose members collectively have property ➋.,,, ,,,,,,
fuboyu,,,3,,,,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ zukaga ➊ [𝜆α ➋ α ∧ α ≼ ➌],,, ,,,➊ is the number of things having property ➋ among what has property ➌.,,, ,,,,,,
zukaga,,,2,,,,,,cardinality,,,,,,,,,,,𝜆➊ 𝜆➋ niyuna ➊ ∧ berogo [➊ = 0] [∄α ➋ α] [∃α hapawe α ➋ ∧ gawecu α ➊],,, ,,,➊ is the number of things having the property ➋.,,, ,,,,,,
zinoho,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list containing at index, position, offset ➋ (starting counting at 0) element ➌ (if the offset is negative, the counting begins from the end of the sequence).",,, ,,,,,,
zinara,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list containing at index, position, offset ➋ (starting counting at 0) element ➌.",,, ,,,,,,
yoyafi,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list containing at index, position, offset ➋ (starting counting at 1) element ➌ (if the offset is negative, the counting begins from the end of the sequence).",,, ,,,,,,
yoyani,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,№ #,,"➊ is a sequence or list containing at index, position, offset ➋ (starting counting at 1) element ➌.",,, ,,,,,,
nafajo,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list having the subsequence ➋ at index interval ➌ (starting counting at 0; if the indices are negative, the counting begins from the end of the sequence).",,,,,,,,,
jaruri,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list having the subsequence ➋ at index interval ➌ (starting counting at 1; if the indices are negative, the counting begins from the end of the sequence).",,,,,,,,,
yekova,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list having the subsequence ➋ at index, position, offset ➌ (starting counting at 0; if the offset is negative, the counting begins from the end of the sequence).",,,,,,,,,
yatuse,,,3,,,,,,ordinality,,,,,,,,,,,,,, ,,,"➊ is a sequence or list having the subsequence ➋ at index, position, offset ➌ (starting counting at 1; if the offset is negative, the counting begins from the end of the sequence).",,,,,,,,,
mejazo,,,4,,,,,,ordinality quaternary_predicate,,,,,,,,,,,,,, ,,,"➊ is the x-th to last among ➋ where x is the number ➌, when sorted by property ➍.",,, ,,,,,,
fepuge,,,4,,,,,,ordinality quaternary_predicate,,,,,,,,,,,,,, ,,,"➊ is ➋th (number) among ➌, as ordered by sorting relation ➍.",,, ,,,,,,
lesido,,,4,,,,,,ordinality quaternary_predicate,,,,,,,,,,,,,, ,,,"➊, among ➋ sorted by amount property ➌, is the N-th one, with N being the numerosity of anything satisfying property ➍.",,, ,,,,,,
tehiyo,,,3,,,,,,ordinality time,,,,,,,,,,,,,, ,,,"➊, among ➋, is the last one timewise to satisfy property ➌.",,, ,,,,,,
davedo,,,4,,,,,,ordinality time quaternary_predicate,,,,,,,,,,,,,, ,,,"➊, among ➋, is ➌th (number; a negative number indicates counting from the last element) timewise to satisfy property ➍.",,, ,,,,,,
divase,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are eight things satisfying property ➋,,, ,,,,,,
piwato,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are five things satisfying property ➋,,, ,,,,,,
wolefa,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are four things satisfying property ➋,,, ,,,,,,
nifeci,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are nine things satisfying property ➋,,, ,,,,,,
vifecu,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are seven things satisfying property ➋,,, ,,,,,,
melulu,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are six things satisfying property ➋,,, ,,,,,,
nuqaci,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are ten things satisfying property ➋,,, ,,,,,,
micufa,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are three things satisfying property ➋,,, ,,,,,,
miqeqa,x,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ are two things satisfying property ➋,,, ,,,,,,
botulu,,,2,,,,,,prop_cardinality,,,,,,,,,,,,,, ,,,➊ is one thing satisfying property ➋,,, ,,,,,,
rakuwa,,,1,,,,,,language,,,,,,,,,,,,,, ,,,"➊ is a vocal language, an articulated speakable language.",,, ,,,,,,
yokawo,,,1,,,,,,language conlang engineered_language,,,,,,,,,,,,,, ,,,➊ is the Latejami language.,,, ,,,,,,
berasa,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Eberban language.,,, ,,,,,,
ginigo,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Gua\spi language.,,, ,,,,,,
hiqafi,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Loglan language.,,, ,,,,,,
biwiwa,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Lojban language.,,, ,,,,,,
yeliwa,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Nahaıwa language.,,,,,,,,,
tavava,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,"➊ is the Toaq language, the Toaqzu language.",,, ,,,,,,
wogatu,,,1,,,,,,language conlang loglang,,,,,,,,,,,,,, ,,,➊ is the Xorban language.,,, ,,,,,,
vewofu,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,"➊ is Elartkʰa, the Ithkuil Ⅲ language.",,, ,,,,,,
yapuce,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,"➊ is Ilkaš, the Ithkuil Ⅱ language.",,, ,,,,,,
yuhofi,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,"➊ is Iţkuîl, the Ithkuil Ⅰ language.",,, ,,,,,,
yumeli,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,"➊ is New Ithkuil, the Ithkuil IV language.",,, ,,,,,,
sukegu,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,➊ is the Láadan language.,,, ,,,,,,
rejewe,,,1,,,,,,language conlang philosophical_language,,,,,,,,,,,,,, ,,,➊ is the Toki Pona language.,,, ,,,,,,
vadayo,,,1,,,,,,language language_type,,,,,,,,,,,,,, ,,,➊ is a body language.,,, ,,,,,,
jagumo,,,1,,,,,,language language_type,,,,,,,,,,,,,, ,,,➊ is a programming language.,,, ,,,,,,
riseti,,,1,,,,,,language language_type,,,,,,,,,,,,,, ,,,➊ is a sign language.,,, ,,,,,,
jimina,,,1,,,,,,language language_type,,,,,,,,,,,,,, ,,,➊ is a written language.,,, ,,,,,,
yabisi,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Ancient Egyptian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
nobeno,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Ancient Greek language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
fudese,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Basque language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
kapise,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Classical Arabic language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
dejeli,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Egyptian Arabic language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
dacaqo,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the English language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
rusodo,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the French language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
seqiqu,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the German language (considered as a single entity, abstracting away regional and historical variations).",,,,,,,,,
legizo,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Hindi language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
luyote,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Hittite language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
dodaha,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Hungarian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
vibefa,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Indonesian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
gorizi,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Italian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
cuceyo,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Japanese language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
rejuta,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Korean language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
nowepa,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Latin language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
bitiki,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Malay language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
yepaca,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Mandarin Chinese language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
secola,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Portuguese language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
ludaqo,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Russian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
kobiya,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Sanskrit language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
mitupa,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Spanish language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
wulita,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Sumerian language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
nesuse,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Swahili language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
serura,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Tagalog language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
pudiza,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Thai language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
walena,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Turkish language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
fifodi,,,1,,,,,,language natlang,,,,,,,,,,,,,, ,,,"➊ is the Vietnamese language (considered as a single entity, abstracting away regional and historical variations).",,, ,,,,,,
wusiri,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Dravidian language.,,, ,,,,,,
cikavo,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Hmong-Mien language.,,, ,,,,,,
modayi,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Japonic language.,,, ,,,,,,
jidemu,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Koreanic language.,,, ,,,,,,
bekiqe,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Kra-Dai language.,,, ,,,,,,
gikuja,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Niger-Congo language.,,, ,,,,,,
rowafi,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Sino-Tibetan language.,,, ,,,,,,
zohobi,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is a Turkic language.,,, ,,,,,,
saweta,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Afro-Asiatic language.,,, ,,,,,,
zetafo,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Austro-Asiatic language.,,, ,,,,,,
yinapo,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Austro-Tai language.,,, ,,,,,,
zamimi,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Austronesian language.,,, ,,,,,,
kupabi,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Indo-European language.,,, ,,,,,,
yitade,,,1,,,,,,language natlang language_family,,,,,,,,,,,,,, ,,,➊ is an Uralic language.,,, ,,,,,,
ceguna,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is Modern Standard Arabic lect (language, dialect or idiolect).",,,,,,,,,
pahuga,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Basque lect (language, dialect or idiolect).",,,,,,,,,
fobazu,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Bengali lect (language, dialect or idiolect).",,,,,,,,,
fugaka,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Chinese language, dialect or idiolect.",,, ,,,,,,
gikira,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Dutch lect (language, dialect or idiolect).",,,,,,,,,
cireya,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a French lect (language, dialect or idiolect).",,, ,,,,,,
dafana,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a German lect (language, dialect or idiolect).",,,,,,,,,
gabaya,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Guaraní lect (language, dialect or idiolect).",,,,,,,,,
kewoze,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Hausa lect (language, dialect or idiolect).",,,,,,,,,
wumufu,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Hindi lect (language, dialect or idiolect).",,,,,,,,,
zijowa,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Japanese lect (language, dialect or idiolect).",,,,,,,,,
deluhi,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Mandarin lect (language, dialect or idiolect).",,,,,,,,,
gegugu,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Maori lect (language, dialect or idiolect).",,,,,,,,,
yivota,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a North Korean lect (language, dialect or idiolect).",,,,,,,,,
ducavi,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Polish lect (language, dialect or idiolect).",,,,,,,,,
tigodi,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Portuguese lect (language, dialect or idiolect).",,,,,,,,,
yepoki,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Quechua lect (language, dialect or idiolect).",,,,,,,,,
kesode,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Russian lect (language, dialect or idiolect).",,,,,,,,,
yaraye,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a South Korean lect (language, dialect or idiolect).",,,,,,,,,
yuhifo,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Swahili lect (language, dialect or idiolect).",,,,,,,,,
quvoye,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is a Turkish lect (language, dialect or idiolect).",,,,,,,,,
gukanu,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an Afrikaans lect (language, dialect or idiolect).",,, ,,,,,,
dezuti,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an Arabic lect (language, dialect or idiolect).",,,,,,,,,
gefiqo,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an English lect (language, dialect or idiolect).",,, ,,,,,,
payicu,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an Indonesian lect (language, dialect or idiolect).",,,,,,,,,
zehaso,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an Italian lect (language, dialect or idiolect).",,,,,,,,,
jeyoki,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is an Spanish lect (language, dialect or idiolect).",,, ,,,,,,
ruledo,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is the Afroasiatic/Afrasian language family, considered as a single entity evolving and ramifying through time.",,, ,,,,,,
benuwa,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is the Indo-European or Indo-Hittite language family, considered as a single entity evolving and ramifying through time.",,, ,,,,,,
wukiru,,,1,,,,,,language natural_language,,,,,,,,,,,,,, ,,,"➊ is the Sino-Tibetan language family, considered as a single entity evolving and ramifying through time.",,, ,,,,,,
noraji,,,1,,,,,,linguistics,,,,,,,,,,,,,, ,,,"➊ is a constructed language (conlang), an artificial language.",,,,,,,,,
toqore,,,2,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is a content word in language ➋.,,, ,,,,,,
kimini,,,1,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is a language family.,,, ,,,,,,
lasofe,,,1,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is a language.,,, ,,,,,,
dejesa,,,2,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is a relex of language ➋.,,, ,,,,,,
hadego,,,2,,,,,,linguistics,,,,,,,,,,,,,, ,,,"➊ is a semantic grammar of language ➋, a set of rules for extracting meaning from the meaningful expressions of that language.",,, ,,,,,,
vuwuto,,,1,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is a written language.,,, ,,,,,,
yofeku,,,2,,,,,,linguistics,,,,,,,,,,,,,, ,,,➊ is an assertive sentence in language ➋.,,, ,,,,,,
hapemo,,,2,,,,,,linguistics,,,,,,,,,,,,,, ,,,"➊ is the lexicon, vocabulary of language ➋.",,, ,,,,,,
putive,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,"➊ (quote) is a question, an interrogative sentence in language ➋.",,, ,,,,,,
heqili,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a contentive word in language ➋.,,, ,,,,,,
meyumu,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a noun in language ➋.,,, ,,,,,,
heqacu,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a particle (function word) in language ➋.,,, ,,,,,,
goquma,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a quantifier in language ➋.,,, ,,,,,,
vuwofi,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a sentence in language ➋.,,, ,,,,,,
veyufo,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,,,,,➊ is a syllable in language ➋.,,,,,,,,,
vuzene,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a verb in language ➋.,,, ,,,,,,
yipeja,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is a word in language ➋.,,, ,,,,,,
fokura,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is an affix in language ➋.,,,,,,,,,
siyuzo,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is an interrogative word in language ➋.,,, ,,,,,,
sumera,,,1,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is grammatically correct in Eberban.,,,,,,,,,
mavomo,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is grammatically correct in language ➋.,,, ,,,,,,
haloku,,,2,,,,,,linguistics grammar,,,,,,,,,,,,,, ,,,➊ is grammatically incorrect in language ➋.,,, ,,,,,,
tijona,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,,,,,➊ is a language with lexical unit ➋.,,,,,,,,,
ziyiva,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,,,,,➊ is a language with lexicon ➋.,,,,,,,,,
depehi,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,,,,,➊ is a lexical unit having ➋ as one of its sound forms.,,,,,,,,,
qudopi,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,,,,,➊ is a lexical unit having ➋ as one of its spellings.,,,,,,,,,
lebene,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,,,,,➊ is a lexicon containing lexical unit ➋.,,,,,,,,,
vicojo,,,2,,,,,,linguistics lexicology,,,,,,,,,,,,,, ,,,➊ is a word root in language ➋.,,, ,,,,,,
jeloqo,,,2,,,,,,linguistics morphology,,,,,,,,,,,,,, ,,,➊ is a compound word in language ➋.,,, ,,,,,,
